CODIGO|DESCRICAO|DT_INI|DT_FIM|TIPO|COD_SUP|NIVEL|NATUREZA|UTILIZACAO
49420201|IMPOSTOS E CONTRIBUICOES SOBRE SALARIOS|01021994|01061995|A|49420005|6||S
49420902|OUTROS|01021994|01061996|A|49420005|6||S
49430105|PROV D/SUP D/DEP. E/OPER. D/ARRED MERCANTIL|01032009||A|49430002|6|02|S
49430992|OUTRAS|01032009||A|49430002|6|02|S
49450109|IMPOSTOS E CONTRIBUICOES SOBRE LUCROS|01021994|01061996|A|49450006|6||S
49450202|IMPOSTOS E CONTRIBUICOES SOBRE SALARIOS|01021994|01061996|A|49450006|6||S
49450903|OUTROS|01021994|01061996|A|49450006|6||S
49505009|AQUISICAO E SUBSC DE TIT DECORRENTES DE LANCAMENTO|01061988||A|49500004|5|02|S
49510001|CAIXAS DE REGISTRO E LIQUIDACAO|01061988|01061999|A|49500004|5||S
49515006|COMISSOES E CORRETAGENS A PAGAR|01061988||A|49500004|5|02|S
49520008|CREDORES - CLIENTES ATIVOS FINANCEIROS|01061988|01121989|A|49500004|5||S
49521007|COTAS A EMITIR|01031991||A|49500004|5|02|S
49524004|COTAS A RESGATAR|01031991||A|49500004|5|02|S
49525003|CREDORES - CLIENTES MERCADORIAS|01061988|01121989|A|49500004|5||S
49530005|CREDORES - CONTA LIQUIDACOES PENDENTES|01061988|01101989|A|49500004|5||S
49533002|APLICACOES INTERFINANC DE TERCEIROS A LIQUIDAR|01111989||A|49500004|5|02|S
49534001|CAPTACOES INTERFINANCEIRAS DE TERCEIROS A RESGATAR|01111989||A|49500004|5|02|S
49535000|PREMIOS DE OPCOES LANCADAS - ACOES|01061988|01101989|S|49500004|5||S
49537008|PREMIOS DE OPCOES LANCADAS-ATIVOS FIN MERCADORIAS|01071993|01061996|S|49500004|5||S
49540002|OPERACOES C/ATIVOS FINANC.E MERCADORIAS A LIQUIDAR|01061988|01101988|A|49500004|5||S
49542000|AJUSTES DIARIOS - MERCADO FUTURO|01071993|01061996|A|49500004|5||S
49545007|OPERACOES COM MERCADORIAS A LIQUIDAR|01061988|01121989|A|49500004|5||S
49548004|OPERACOES EM MARGEM - OSCILACOES DE VALORES|01061988||A|49500004|5|02|S
49550009|OBRIGACOES POR VENDA A TERMO A ENTREGAR|01061988|01051991|A|49500004|5||S
49553006|"""OPERACOES DE """"SWAP"""" - DIFERENCIAL A PAGAR """|01011994|01061995|A|49500004|5||S
49555004|COMPROMISSOS POR VENDA DE ATIVOS FINANCEIROS|01061988|01101989|A|49500004|5||S
49558001|OBRIGACOES POR EMPRESTIMOS DE OURO|01071993|01061995|A|49500004|5||S
49560006|COMPROMISSOS POR VENDA DE MERCADORIAS|01061988|01101989|A|49500004|5||S
49565001|OBRIGACOES POR COMPRA A TERMO A PAGAR|01061988|01051991|S|49500004|5||S
49570003|COMPROMISSOS POR COMPRA DE ATIVOS FINANCEIROS|01061988|01101989|A|49500004|5||S
49575008|COMPROMISSOS POR COMPRA DE MERCADORIAS|01061988|01101989|A|49500004|5||S
49580000|CLIENTES - CONTA COMPRAS EM MARGEM|01061988||A|49500004|5|02|S
49585005|CLIENTES - CONTA VENDAS EM MARGEM|01061988||S|49500004|5|02|S
49588002|CREDORES POR EMPRESTIMOS DE ACOES|01061988|01051997|A|49500004|5||S
49590007|OUTRAS OBRIG NEGOCOCIACAO INTERMEDIACAO DE VALORES|01061988|01051991|A|49500004|5||S
49535103|VENDAS DE OPCOES DE COMPRA - POSICAO LANCADORA|01061988|01101989|A|49535000|6||S
49535206|VENDAS DE OPCOES DE VENDA - POSICAO LANCADORA|01061988|01101989|A|49535000|6||S
49537101|VENDAS DE OPCOES DE COMPRA - POSICAO LANCADORA|01071993|01061996|A|49537008|6||S
49537204|VENDAS DE OPCOES DE VENDA - POSICAO LANCADORA|01071993|01061996|A|49537008|6||S
49565104|OPERACOES COM ACOES|01071993|01061996|A|49565001|6||S
49565207|OPERACOES COM ATIVOS FINANCEIROS E MERCADORIAS|01071993|01061996|A|49565001|6||S
49585108|PROPRIOS|01061988||A|49585005|5|02|S
49585201|TERCEIROS|01061988||A|49585005|5|02|S
49610004|OBRIGACOES DE OPERACOES COM LOTERIAS|01061988|01011991|A|49600007|5||S
49630008|OBRIGACOES POR FUNDOS E PROGRAMAS SOCIAIS|01061988||A|49600007|5|02|S
49650002|OBRIGACOES POR FUNDOS FINANC E DE DESENVOLVIMENTO|01061988|01101989|S|49600007|5||S
49670006|TITULOS DE DESENVOLVIMENTO ECONOMICO|01051991||A|49600007|5|02|S
49680003|OBRIGACOES POR PROGRAMAS ESPECIAIS - BANCO CENTRAL|01041996|01061996|A|49600007|5||S
49650105|FUNDOS PIS - PASEP|01111989|01111991|A|49650002|6||S
49650208|FUNDO DA MARINHA MERCANTE - FMM|01111989|01111991|A|49650002|6||S
49650301|FUNDO DE INVESTIMENTO SOCIAL - FINSOCIAL|01111989|01111991|A|49650002|6||S
49650404|FUNDO NACIONAL DE DESENVOLVIMENTO - FND|01111989|01111991|A|49650002|6||S
49650909|OUTROS FUNDOS E PROGRAMAS|01111989|01111991|A|49650002|6||S
49703007|BACEN-APROVISIONAM DE REC P/APLICACOES ESPECIAIS|01061988|01041989|A|49700000|5||S
49704006|GOV FED-APROVISIONAM REC P/APLICACOES ESPECIAIS|01061988||A|49700000|5|02|S
49707003|BACEN - REFINANCIAMENTOS DE OPERACOES|01061988|01041989|A|49700000|5||S
49712005|BANCO CENTRAL - EMISSAO E RESGATE DE OBRIGACOES|01111989|01031999|A|49700000|5||S
49715002|BANCO CENTRAL-SUBSCRICAO DE OBRIGACOES DO TESOURO|01061988|01031999|A|49700000|5||S
49718009|BANCO CENTRAL - SUPRIMENTOS DE RECURSOS|01061988|01031999|A|49700000|5||S
49721003|GOVERNO FEDERAL,SUPR ESPEC(ART 60 DA LEI 4.595/64)|01061988||A|49700000|5|02|S
49727007|GOVERNO FEDERAL, SUPRIMENTOS P/OPER S/EXPORTACAO|01061988|01031999|A|49700000|5||S
49733008|CAMBIO DE CONTA DO BANCO CENTRAL|01061988|01031999|A|49700000|5||S
49736005|COBAL - CONTA VINC A EMPREST SOB ADMINISTRACAO|01061988|01101990|A|49700000|5||S
49737004|OBRIGACOES VINCULADAS A CREDITOS SOB ADMINISTRACAO|01111990||S|49700000|5|02|S
49739002|FUNDO DE DESENVOLVIMENTO RURAL|01061988|01041989|A|49700000|5||S
49740008|GOVERNO FEDERAL, SUPRIMENTOS P/OPERACOES ESPECIAIS|01051989||A|49700000|5|02|S
49745003|FUNDO DE INVESTIMENTOS SETORIAIS|01061988||A|49700000|5|02|S
49748000|GOV FED-FUNDO DE INDENIZACOES (DECRETO 25.147/48)|01061988|01031999|A|49700000|5||S
49754001|GOV FED-OBRIG EM MOEDA ESTRANG P/EMPRES CONTRAIDOS|01061988|01031999|A|49700000|5||S
49760002|GOV FED-RECEB DECORR DE OPER ESPEC - A RECOLHER|01061988|01052004|A|49700000|5||S
49761001|GOV.FEDERAL, OBRIG. VINCULADAS A CRED. SOB ADM|01121988|01101990|A|49700000|5||S
49763009|GOV FED-RECUR P/ATENDIM CONVENIOS IBC/GERCA|01061988|01031999|A|49700000|5||S
49769003|GOVERNO FEDERAL - SUPRIMENTOS EM TRANSITO|01061988|01031999|A|49700000|5||S
49772007|IAA - CONTA VINCULADA A EMPREST SOB ADMINISTRACAO|01061988|01101990|A|49700000|5||S
49775004|PASEP - APROVISIONAMENTOS DE RECURSOS|01061988|01031999|A|49700000|5||S
49776003|PASEP - RECURSOS TRANSITORIOS|01061988|01031999|A|49700000|5||S
49778001|PASEP - CONTA DE MOVIMENTO|01061988|01031999|A|49700000|5||S
49781005|PASEP - CONTA DE RECEITAS|01061988|01031999|A|49700000|5||S
49784002|PASEP - REPASSE DE DESPESAS|01061988|01041989|A|49700000|5||S
49787009|RECURSOS P/PROGRAMAS ESPECIAIS DE EXPORTACAO|01061988|01031999|A|49700000|5||S
49790003|SUPRIMENTOS P/PROGR ESPEC DE EXPORT (CACEX)|01061988|01031999|A|49700000|5||S
49793000|SUPRIM P/PROGR DE EXPORT C/RECUR DO MINIFAZ|01061988|01031999|A|49700000|5||S
49794009|OUTRAS INSTS DO SFN-DEPOS DA LEI 8.088/90 NO BACEN|01011991|01061995|A|49700000|5||S
49795008|VALORES RECOLHIDOS AO BANCO CENTRAL - RES. 1.711|01051990|01061995|A|49700000|5||S
49796007|OUTRAS INSTS DO SFN-DEP DA LEI N.8.128/90 NO BACEN|01011991|01061995|A|49700000|5||S
49797006|OUTRAS INSTIT DO SFN-DEP DA LEI 8.024/90 NO BACEN|01031990|01061995|A|49700000|5||S
49798005|OBRIGACOES POR CONVERSOES DA LEI N. 8024/90|01081991|01061996|A|49700000|5||S
49799004|VALORES A ORDEM DO BANCO CENTRAL - LEI 8.024/90|01031990|01061990|A|49700000|5||S
49737107|TESOURO NACIONAL|01111990||A|49737004|6|02|S
49737152|BNCC|01111990||A|49737004|6|02|S
49737200|COBAL|01111990||A|49737004|6|02|S
49737255|IAA|01111990||A|49737004|6|02|S
49737994|OUTROS|01111990||A|49737004|6|02|S
49810000|TAXAS DE CONCURSOS A APROPRIAR|01061988||A|49800003|5|02|S
49820007|REPASSES DA UNIAO|01061988|01121989|A|49800003|5||S
49830004|RECURSOS DE TERCEIROS PARA EXECUCAO DE CONTRATOS|01061988|01121989|A|49800003|5||S
49840001|OBRIGACOES POR COMPRA DE OURO|01061988||A|49800003|5|02|S
49850008|BNH - CONTA TITULOS MOBILIARIOS CONTRATADOS|01061988|01121989|A|49800003|5||S
49855003|OBRIGACOES VINCULADAS AO TESOURO NACIONAL|01061988||A|49800003|5|02|S
49860005|DIREITOS POR RESTITUICAO|01121992||S|49800003|5|02|S
49865000|CREDORES PREFERENCIAIS|01121992||S|49800003|5|02|S
49870002|ENCARGOS E DIVIDAS DA MASSA|01121992||A|49800003|5|02|S
49875007|CREDORES PRIVILEGIADOS|01121992||S|49800003|5|02|S
49880009|CREDORES QUIROGRAFARIOS|01121992||S|49800003|5|02|S
49882007|OBRIGACOES COM CONSORCIADOS|01072005||S|49800003|5|02|S
49885004|OUTRAS EXIGIBILIDADES|01121992||A|49800003|5|02|S
49886003|VALORES A REPASSAR|01072005||S|49800003|5|02|S
49890006|PROVISAO PARA PAGAMENTO DE JUROS LEGAIS|01061988|01011992|A|49800003|5||S
49891005|OBRIGACOES POR CONTEMPLACOES A ENTREGAR|01072005||A|49800003|5|02|S
49892004|OBRIGACOES COM A ADMINISTRADORA|01061993|01062005|A|49800003|5||S
49893003|OBRIG.POR RECURSOS DE CONSORC. GRUPOS ENCERRADOS|01102002||S|49800003|5|02|S
49894002|RECURSOS A DEVOLVER A CONSORCIADOS|01061993|01012003|S|49800003|5||S
49895001|PROVISAO PARA PAGAMENTO DE JUROS CONTRATUAIS|01121992||A|49800003|5|02|S
49896000|OUTROS DEBITOS|01081993|01031999|A|49800003|5||S
49897009|OBRIGAÇÕES POR ADIANTAMENTOS A TERCEIROS|01102002||A|49800003|5|02|S
49898008|RECURSOS DO GRUPO|01072005||S|49800003|5|02|S
49860108|OBRIGACOES POR REPASSES|01121992||A|49860005|6|02|S
49860201|OBRIGACOES POR CUSTODIA|01121992||A|49860005|6|02|S
49865103|CREDITOS TRABALHISTAS|01121992||A|49865000|6|02|S
49865158|CREDITOS TRIBUTARIOS DA UNIAO|01121992||A|49865000|6|02|S
49865206|CREDITOS TRIBUTARIOS DOS ESTADOS|01121992||A|49865000|6|02|S
49865251|CREDITOS TRIBUTARIOS DOS MUNICIPIOS|01121992||A|49865000|6|02|S
49865309|CREDITOS PARAFISCAIS|01121992||A|49865000|6|02|S
49865354|OUTROS CREDITOS DA UNIAO|01121992||A|49865000|6|02|S
49865402|OUTROS CREDITOS DOS ESTADOS|01121992||A|49865000|6|02|S
49865457|OUTROS CREDITOS DOS MUNICIPIOS|01121992||A|49865000|6|02|S
49865701|RESERVA DE FUNDOS - ART.27 DA LEI N. 6024/74|01121992||A|49865000|6|02|S
49865804|PROVISAO PARA CONTINGENCIAS|01121992||A|49865000|6|02|S
49875100|CREDITOS COM DIREITO REAL DE GARANTIA|01121992||A|49875007|6|02|S
49875203|CREDITOS COM PRIVILEGIO ESPECIAL|01121992||A|49875007|6|02|S
49875306|CREDITOS COM PRIVILEGIO GERAL|01121992||A|49875007|6|02|S
49875708|RESERVAS DE FUNDOS - ART.27 DA LEI N. 6024/74|01121992||A|49875007|6|02|S
49875801|PROVISAO PARA CONTINGENCIAS|01121992||A|49875007|6|02|S
49875904|CREDITOS NAO DECLARADOS|01121992||A|49875007|6|02|S
49880102|CREDITOS QUIROGRAFARIOS|01121992||A|49880009|6|02|S
49880700|RESERVA DE FUNDOS - ART. 27 DA LEI 6024/74|01121992||A|49880009|6|02|S
49880803|PROVISAO PARA CONTINGENCIAS|01121992||A|49880009|6|02|S
49880906|CREDITOS NAO DECLARADOS|01121992||A|49880009|6|02|S
49882052|GRUPOS EM FORMACAO|01072005||A|49882007|6|02|S
49882076|RECEBIMENTOS NAO IDENTIFICADOS|01072005||A|49882007|6|02|S
49882100|CONTRIBUICOES DE CONSORCIADOS NAO CONTEMPLADOS|01072005||A|49882007|6|02|S
49886106|TAXA DE ADMINISTRACAO|01072005||A|49886003|6|02|S
49886151|PREMIOS DE SEGURO|01072005||A|49886003|6|02|S
49886209|MULTAS E JUROS MORATORIOS|01072005||A|49886003|6|02|S
49886223|MULTA RESCISORIA|01072005||A|49886003|6|02|S
49886254|CUSTAS JUDICIAIS|01072005||A|49886003|6|02|S
49886302|DESPESAS DE REGISTRO DE CONTRATOS DE GARANTIA|01072005||A|49886003|6|02|S
49886357|OUTROS RECURSOS|01072005||A|49886003|6|02|S
49886955|VALORES A REPASSAR - ENCERRAMENTO|01042010||A|49886003|6|02|S
49893106|RECURSOS NÃO PROCURADOS|01102002||A|49893003|6|02|S
49893209|REC. PENDENTES DE RECEBIMENTO-COBRANÇA JUDICIAL|01102002||A|49893003|6|02|S
49894105|ATIVOS - EM ANDAMENTO|01022003|01062005|A|49894002|6||S
49894150|ATIVOS - PELO RATEIO|01072005||A|49894002|6|02|S
49894208|DESISTENTES OU EXCLUIDOS|01022003|01062005|A|49894002|6||S
49898156|FUNDO DE RESERVA|01072005||A|49898008|6|02|S
49898163|FUNDO DE RESERVA TRANSFORMADO EM FUNDO COMUM|01072005||A|49898008|6|02|S
49898170|FUNDO DE RESERVA A RECEBER DE CONSORC. CONTEMPL.|01072005||A|49898008|6|02|S
49898187|RECURSOS UTILIZADOS DO FUNDO DE RESERVA (-)|01072005||A|49898008|6|02|S
49898204|RENDIMENTOS DE APLICACOES FINANCEIRAS|01072005||A|49898008|6|02|S
49898307|MULTAS E JUROS MORATORIOS RETIDOS|01072005||A|49898008|6|02|S
49898352|MULTA RESCISORIA RETIDA|01072005||A|49898008|6|02|S
49898400|RECURSOS EM PROCESSO DE HABILITACAO|01072005||A|49898008|6|02|S
49898455|REAJUSTE DE SALDO DE CAIXA|01072005||A|49898008|6|02|S
49898503|ATUALIZACAO DE DIREITOS|01072005||A|49898008|6|02|S
49898606|ATUALIZACAO DE OBRIGACOES (-)|01072005||A|49898008|6|02|S
49898905|VALORES IRRECUPERÁVEIS (-)|01072005||A|49898008|6|02|S
49905001|CHEQUES ADMINISTRATIVOS|01061988|01111991|A|49900006|5||S
49908008|CREDORES POR ANTECIPACAO DE VALOR RESIDUAL|01061988|01061996|A|49900006|5||S
49909007|CREDORES ANTEC. VALOR RES.-ARREND.FIN.ESPECIAIS|01122000||A|49900006|5|02|S
49910003|CREDORES POR RECURSOS A LIBERAR|01061988|01061996|S|49900006|5||S
49912001|CONTRATOS DE ASSUNCAO DE OBRIGACOES|01101994|01061996|S|49900006|5||S
49915008|DOTACAO PARA AUMENTO DE CAPITAL|01061988|01111991|A|49900006|5||S
49917006|OBRIG P/OPER D/VEND OU D/TRANSF D/ATIV FINANCEIROS|01122008||S|49900006|5|02|S
49920000|OBRIGACOES POR AQUISICAO DE BENS E DIREITOS|01061988|01071991|A|49900006|5||S
49923007|OBRIGACOES POR CONTRIBUICOES AO SFH|01061988|01061996|A|49900006|5||S
49925005|OBRIGACOES POR CONVENIOS OFICIAIS|01061988|01101989|S|49900006|5||S
49927003|OBRIGACOES POR PRESTACAO DE SERVICO DE PAGAMENTO|01062000||S|49900006|5|02|S
49930007|PROVISAO PARA PAGAMENTOS A EFETUAR|01061988|01071991|S|49900006|5||S
49935002|PROVISAO PARA PASSIVOS CONTINGENTES|01061988|01071991|S|49900006|5||S
49940004|(-) PROV. RISCO RECEB. OPER. C/DERIVATIVOS CREDITO|01012003||A|49900006|5|02|S
49950001|RECURSOS A PRAZO DE ACIONISTAS|01111989|01071991|A|49900006|5||S
49955006|RECURSOS VINCULADOS A OPERACOES DE CREDITO|01081998|01012000|A|49900006|5||S
49957004|OBRIGAÇÕES POR OPERAÇÕES ATIVAS VINCULADAS|01112002|01032004|A|49900006|5||S
49960008|RECURSOS DE GARANTIAS REALIZADAS|01061988|01111991|A|49900006|5||S
49970005|RECURSOS DO FGTS PARA AMORTIZACOES|01061988|01061996|A|49900006|5||S
49980002|SUBSCRICOES DE CAPITAL A INTEGRALIZAR|01061988|01071991|A|49900006|5||S
49983009|VALORES A PAGAR A SOCIEDADE ADMINISTRADORA|01031991||A|49900006|5|02|S
49985007|VALORES A PAGAR A SOCIEDADES LIGADAS|01061988|01071991|A|49900006|5||S
49990009|CREDORES DIVERSOS - EXTERIOR|01061988|01121988|A|49900006|5||S
49992007|CREDORES DIVERSOS - PAIS|01061988|01071991|A|49900006|5||S
49993006|RECURSOS DE GRUPOS EM FORMACAO|01061993|01082003|A|49900006|5||S
49995004|INSTRUMENTOS HIBRIDOS DE CAPITAL E DIVIDAS|01061988|01071991|S|49900006|5||S
49996003|DIVIDAS SUBORDINADAS_ ELEGIVEIS A CAPITAL|01111998|01012000|S|49900006|5||S
49997002|OUTRAS DIVIDAS SUBORDINADAS|01012001|01062002|A|49900006|5||S
49910106|FINANCIADOS|01061988|01061996|A|49910003|6||S
49910209|VENDEDORES DE IMOVEIS|01061988|01061996|A|49910003|6||S
49912104|VINCULADOS A OPERACOES REALIZADOS NO PAIS|01101994|01061996|A|49912001|6||S
49912207|VINCULADOS A OPERACOES REALIZADAS COM O EXTERIOR|01101994|01061996|A|49912001|6||S
49917109|DE OPERACOES DE CREDITO|01122008||A|49917006|6|02|S
49917202|DE OPERACOES DE ARRENDAMENTO MERCANTIL|01122008||A|49917006|6|02|S
49917305|D/OUT OPER C/CARACT D/CONC DE CREDITO|01122008||A|49917006|6|02|S
49917408|DE OUTROS ATIVOS FINANCEIROS|01122008||A|49917006|6|02|S
49925108|RECURSOS RECEBIDOS DA PREVIDENCIA SOCIAL|01111989|01092006|A|49925005|6||S
49925153|PREVIDÊNCIA SOCIAL - APOSENTADORIA E PENSÕES|01102006||A|49925005|6|02|S
49925177|PREVIDÊNCIA SOCIAL - AUXÍLIOS|01102006||A|49925005|6|02|S
49925191|PREVIDÊNCIA SOCIAL - OUTROS|01102006||A|49925005|6|02|S
49925995|OUTROS RECURSOS RECEBIDOS|01111989||A|49925005|6|02|S
49927058|SALARIOS E VENCIMENTOS|01062000||A|49927003|6|02|S
49927065|APOSENTDORIA E PENSÕES|01102006||A|49927003|6|02|S
49927106|OUTROS|01062000||A|49927003|6|02|S
49930100|DESPESAS DE PESSOAL|01021994|01061996|A|49930007|6||S
49930502|OUTRAS DESPESAS ADMINISTRATIVAS|01021994|01061996|A|49930007|6||S
49930904|OUTROS PAGAMENTOS|01021994|01061996|A|49930007|6||S
49935105|PASSIVOS TRABALHISTAS|01021994|01061996|A|49935002|6||S
49935909|OUTROS PASSIVOS|01021994|01061996|A|49935002|6||S
49995059|ELEGÍVEIS A CAPITAL NÍVEL I|01032007||A|49995004|6|02|S
49995107|ELEGIVEIS A CAPITAL NÍVEL II|01012001|01062002|A|49995004|6||S
49995901|OUTROS|01012001|01062002|A|49995004|6||S
49996058|VENCIMENTO SUPERIOR A 5 ANOS|01111998|01012000|A|49996003|6||S
49996106|VENCIMENTO ENTRE 4 E 5 ANOS|01111998|01012000|A|49996003|6||S
49996151|VENCIMENTO ENTRE 3 E 4 ANOS|01111998|01012000|A|49996003|6||S
49996209|VENCIMENTO ENTRE 2 E 3 ANOS|01111998|01012000|A|49996003|6||S
49996254|VENCIMENTO ENTRE 1 E 2 ANOS|01111998|01012000|A|49996003|6||S
49996302|VENCIMENTO INFERIOR A 1 ANO|01111998|01012000|A|49996003|6||S
51000004|RECEITAS DE EXERCICIOS FUTUROS|01061988|01071991|S|50000005|3||S
51100007|RECEITAS DE EXERCICIOS FUTUROS|01061988|01071991|S|51000004|4||S
51110004|RENDAS ANTECIPADAS|01061988|01071991|A|51100007|5||S
61000001|PATRIMONIO LIQUIDO|01061988|01071991|S|60000002|3||S
62000000|APE - PATRIMONIO SOCIAL|01061988|01121989|S|60000002|3||S
63000009|GRUPOS DE CONSORCIOS|01061993|01062005|S|60000002|3||S
61100004|CAPITAL SOCIAL|01061988|01071991|S|61000001|4||S
61200007|CORRECAO MONETARIA DO CAPITAL|01061988|01071991|S|61000001|4||S
61300000|RESERVAS DE CAPITAL|01061988|01071991|S|61000001|4||S
61400003|RESERVAS DE REAVALIACAO|01061988|01071991|S|61000001|4||S
61500006|RESERVAS DE LUCROS|01061988|01071991|S|61000001|4||S
61600009|AJUSTES DE AVALIACAO PATRIMONIAL|01042002||S|61000001|4|03|S
61700002|SOBRAS OU PERDAS ACUMULADAS|01061988||S|61000001|4|03|S
61800005|LUCROS OU PREJUIZOS ACUMULADOS|01061988|01071991|S|61000001|4||S
61900008|(-) ACOES EM TESOURARIA|01061988|01071991|S|61000001|4||S
61110001|CAPITAL|01061988|01071991|S|61100004|5||S
61120008|AUMENTO DE CAPITAL|01061988|01071991|S|61100004|5||S
61140002|(-) REDUÇÃO DE CAPITAL|01041997|01012000|S|61100004|5||S
61150009|(-) CAPITAL A REALIZAR|01061988|01071991|A|61100004|5||S
61170003|COTAS DE INVESTIMENTO|01031991||S|61100004|5|03|S
61180000|(-) VARIACOES NO RESGATE DE COTAS|01031991||A|61100004|5|03|S
61110104|DE DOMICILIADOS NO PAIS|01061988|01071991|A|61110001|6||S
61110135|ACOES ORDINARIAS - PAIS|01111998|01012000|A|61110001|6||S
61110166|ACOES PREFER. NAO CUMULAT. E NAO RESGAT. - PAIS|01111998|01012000|A|61110001|6||S
61110173|DEMAIS ACOES PREFERENCIAIS - PAIS|01111998|01012000|A|61110001|6||S
61110207|DE DOMICILIADOS NO EXTERIOR|01061988|01071991|A|61110001|6||S
61110238|ACOES ORDINARIAS - EXTERIOR|01111998|01012000|A|61110001|6||S
61110269|ACOES PREFER. NAO CUMULAT. E NAO RESGAT.- EXTERIOR|01111998|01012000|A|61110001|6||S
61110276|DEMAIS ACOES PREFERENCIAIS - EXTERIOR|01111998|01012000|A|61110001|6||S
61110283|COTAS - PAIS|01111998|01012000|A|61110001|6||S
61110290|COTAS - EXTERIOR|01111998|01012000|A|61110001|6||S
61120101|DE DOMICILIADOS NO PAIS|01061988|01071991|A|61120008|6||S
61120132|ACOES ORDINARIAS - PAIS|01111998|01012000|A|61120008|6||S
61120163|ACOES PREFER. NAO CUMULAT. E NAO RESGAT. - PAIS|01111998|01012000|A|61120008|6||S
61120170|DEMAIS ACOES PREFERENCIAIS - PAIS|01111998|01012000|A|61120008|6||S
61120204|DE DOMICILIADOS NO EXTERIOR|01061988|01071991|A|61120008|6||S
61120235|ACOES ORDINARIAS - EXTERIOR|01111998|01012000|A|61120008|6||S
61120266|ACOES PREFER. NAO CUMULAT. E NAO RESGAT.- EXTERIOR|01111998|01012000|A|61120008|6||S
61120273|DEMAIS ACOES PREFERENCIAIS - EXTERIOR|01111998|01012000|A|61120008|6||S
61120280|COTAS - PAIS|01111998|01121999|A|61120008|6||S
61120297|COTAS - EXTERIOR|01111998|01012000|A|61120008|6||S
61140105|(-) REDUÇÃO DE CAPITAL - PAIS|01012007||A|61140002|6|03|S
61140208|(-) REDUÇÃO DE CAPITAL - EXTERIOR|01012007||A|61140002|6|03|S
61170106|COTAS A INDIVIDUALIZAR|01031991||A|61170003|6|03|S
61170209|PESSOAS FISICAS|01031991||A|61170003|6|03|S
61170302|PESSOAS JURIDICAS|01031991||A|61170003|6|03|S
61210004|CORRECAO MONETARIA DO CAPITAL REALIZADO|01061988|01071991|A|61200007|5||S
61220001|CORRECAO MONETARIA DE AUMENTOS DE CAPITAL|01061988|01071991|A|61200007|5||S
61310007|RESERVA DE AGIOS POR SUBSCRICAO DE ACOES|01061988|01071991|A|61300000|5||S
61330001|RESERVA DE PREMIOS NA EMISSAO DE DEBENTURES|01061988|01071991|A|61300000|5||S
61370009|RESERVA DE ATUALIZACAO DE TITULOS PATRIMONIAIS|01061988|01071997|A|61300000|5||S
61380006|RESERVA ESPECIAL - LEI N. 8.200|01121991|01061996|A|61300000|5||S
61399004|OUTRAS RESERVAS DE CAPITAL|01061988|01071991|A|61300000|5||S
61410000|RESERVA DE REAVALIACAO DE IMOVEIS DE USO PROPRIO|01061988|01071991|A|61400003|5||S
61430004|RESERVA DE REAVAL DE BANS DE COLIG E CONTROLADAS|01061988|01071991|A|61400003|5||S
61510003|RESERVALEGAL|01061988|01071991|A|61500006|5||S
61520000|RESERVAS ESTATUTARIAS|01061988|01071991|A|61500006|5||S
61530007|RESERVAS PARA CONTINGENCIAS|01061988|01071991|A|61500006|5||S
61540004|RESERVAS PARA EXPANSAO|01061988|01071991|A|61500006|5||S
61550001|RESERVAS DE LUCROS A REALIZAR|01061988|01071991|A|61500006|5||S
61560008|RESERVA PARA INCENTIVOS FISCAIS|01122008||A|61500006|5|03|S
61580002|RESERVAS ESPECIAIS DE LUCROS|01061988|01071991|S|61500006|5||S
61580105|DIVIDENDOS OBRIGATORIOS NAO DISTRIBUIDOS|01061988|01071991|A|61580002|6||S
61580992|OUTRAS|01061988|01071991|A|61580002|6||S
61610006|TITULOS DISPONIVEIS PARA VENDA|01042002||S|61600009|5|03|S
61620003|HEDGE DE FLUXO DE CAIXA|01042002||S|61600009|5|03|S
61630000|AJUSTES DE COMBINACOES DE NEGOCIOS|01122008||A|61600009|5|03|S
61610109|PROPRIOS|01042002||A|61610006|6|03|S
61610202|DE COLIGADAS E CONTROLADAS|01042002||A|61610006|6|03|S
61620106|PROPRIOS|01042002||A|61620003|6|03|S
61620209|DE COLIGADAS E CONTROLADAS|01042002||A|61620003|6|03|S
61710009|SOBRAS OU PERDAS ACUMULADAS|01061988|01101992|S|61700002|5||S
61710102|SOBRAS/PERDAS ACUMULADAS DE EXERCICIOS ENCERRADOS|01111992|01031999|A|61710009|6||S
61710308|SOBRAS OU PERDAS MENSAIS NO SEMESTRE|01111992|01061995|A|61710009|6||S
61710504|SOBRAS OU PERDAS DO 1. SEMESTRE|01111992|01031999|A|61710009|6||S
61810002|LUCROS OU PREJUIZOS ACUMULADOS|01061988|01071991|S|61800005|5||S
61880001|(-) DIVIDENDOS E LUCROS PAGOS ANTECIPADAMENTE|01111989|01071991|A|61800005|5||S
61890008|GANHOS OU PERDAS DE CAPITAL NAO REALIZADOS|01121992||A|61800005|5|03|S
61810105|LUCROS\PREJUIZOS ACUMULADOS EXERCICIOS ENCERRADOS|01111992|01061996|A|61810002|6||S
61810301|LUCROS OU PREJUIZOS MENSAIS NO SEMESTRE|01111992|01061995|A|61810002|6||S
61810507|LUCROS OU PREJUIZOS DOS 1. SEMESTRE|01111992|01061996|A|61810002|6||S
61910005|(-) ACOES EM TESOURARIA|01061988|01071991|A|61900008|5||S
